Detection Time,Transaction Hash,Estimated Revenue (ETH)
2024-01-12 20:18:39.105,0x50f81dac768308f2e114314122899ac867038d8d9247e1753cfc60aa04faebaf,0.32482822515238174
2024-01-12 22:04:14.430,0xf07508a128a26fe03a14ead9eafb667e5ce6f05f84b97e02cee9cb9f09a6ac17,1.4691497807928628
2024-01-12 22:04:14.512,0x36ca51cfe3ecfc976449163959facd2a8c8b05f9f5829664570660ada0531ea2,0.2701949849347073
2024-01-12 22:04:14.543,0xfd0f0d485a14d85fa6bf856dfb06f175878b005f339d7ebe1dc4eb9904366b16,1.8616089924781225
2024-01-12 22:04:14.659,0x69a14c5c95cbf27441da08594ff3fca10398df48b7b764f2baf3da2f423161ff,0.862499333085021
2024-01-12 22:04:14.737,0x9404575a9080d45595df1064ace4ddd3fdc059c34ff5cd8aaf4635a193a8e824,2.625231606905408
2024-01-12 22:04:14.834,0xef6ca4e68ca0272cde39b017f84a65865f8b656f0245827f45f38ae4e9e011d3,1.855593905136116
2024-01-12 22:04:15.942,0x9da509200261788669e5214725e61cc2cdf586c0cf20fad1394a6c308c79baed,0.636031253244673
2024-01-12 22:04:16.085,0xdd2f19980d4db658b6a3dac0389a268ba49514ee161eb526da5950ad8a47ab30,0.9513107604715703
2024-01-12 22:04:17.388,0x64cb6db6dd4d8c57ea1d10ce8d3990c60766fa712dd6bdd796cd9c75410c9798,0.9513107604715703
2024-01-12 22:04:18.979,0x24b8ab33488004b0a29b71824bfe312b1fba5f29b44e6b51869dc2c134be91fa,0.9513107604715703
2024-01-12 22:04:19.655,0x5032f8df34ee6b2ce4d8230c39a3b5d4ca982d9e5d435d253fcdda0130c6c0f5,2.8882853959325008
2024-01-12 22:04:19.813,0xc23de67aa5959cb0818313d61e8d38e71b0cd326ce23a37a0693e3a9c18b4672,2.5557017262973614
2024-01-12 22:04:21.190,0xb296ad2d0c678d8aba113e7ddaaaa53056017787826a80027c7c9c50658fc61d,2.89146180657926
2024-01-12 22:04:21.200,0x70ca55a7e001033ed772eb816caa101b13a66cb49cd0cd64968045019b1b6490,0.9546784012262848
2024-01-12 22:04:21.681,0x4db2e19e6f372b29f5aa922893620f41cf23b07da374ba15b4ad0f3b9b669e02,2.8882853959325008
2024-01-12 22:04:21.955,0xfb13b794f0fd99c65e37b1473cb0d2151399726d35d8163a0c4c0903daa788e8,0.9436841627249397
2024-01-12 22:04:22.004,0xe790fef69e266c6d5255bdd630f712583e05ada5ac761a0d63cf20526a136755,2.8875979018225597
2024-01-14 16:23:06.606,0x150b00aa7e6b8b50908cf856b7c6487eb76a98c934d0922834240a27c93f0d98,0.06293128572833673
2024-01-14 16:23:06.606,0x150b00aa7e6b8b50908cf856b7c6487eb76a98c934d0922834240a27c93f0d98,0.06293128572833673
2024-01-15 03:12:05.241,0x8b86b18648248a945614a0751720ae7087a0dc907a9e667d2d579a2361e5ede8,0.15333677460981765
2024-01-15 03:12:05.288,0x39b19522715e843066b63f1fca27b659fe3350109aaf93a6e3448cc5c8b705b0,0.25162497051869026
2024-01-15 03:14:15.241,0x4ecb204e4ba1093ddfb02dc0062fd986fffc0d1c82ff219b47cf8eded7d63cd6,4.498055977837773
2024-01-15 03:14:17.668,0x2c4b72f93c95071844202dc9aee1740af4519f70e21d8090c9931447e97388c3,4.800350126987558
2024-01-15 03:14:20.123,0x95bdc6b47ef8a41dd00774435462f58433a0a39222a40051f344af8818fdbf87,4.299929605056468
2024-01-19 18:13:32.869,0xbaf774b54674219438cb21bd40eea1ed879ebcf7e037133535d55991e15fe53d,0.35376751310780763
2024-01-19 21:16:44.374,0x3a4c4ff416dfce13e7aff00ceab8f252d36db35cc5374ec554d5d8bb34521969,0.08201408172861127
2024-01-20 00:53:06.528,0x54458aa1805211cdbacd65b590a213d51ed13bfaf6e7a242d49bcd804b0a96d4,0.11346938082141649
2024-01-20 00:53:07.678,0x5b4444bb829de0a3a32882d556164dbb18873a50066db3598f9f8585ad0ec401,0.11701259236663286
2024-01-20 00:53:09.138,0xeb0ffefbeea816b8cb1bd83b4652ba2f11cd2ae32cc5dff9a4b91bc1554f6e43,0.11346938082141649
2024-01-20 01:04:19.123,0x08429d4ae3ca2308a1a5cfbce9e8d3f0b2b03a698464fdde7b46015fae36f1f3,0.07464842919405636
2024-01-21 18:51:19.605,0x6e2b868fd97b29d5ce298869790e6711f605072db07ea4261621712a154ae370,0.05477757902236335
2024-01-21 18:51:19.605,0x6e2b868fd97b29d5ce298869790e6711f605072db07ea4261621712a154ae370,0.05477757902236335
2024-01-22 01:17:53.943,0x43d230ca2838e66aba105743e3e9f658d56a262a97965cac1fb3e66fe21e1f43,0.1702633215644116
2024-01-22 19:56:02.128,0xe534068640b4327263de08d35f76fa72dd5ffdfbc4c4dc3db73e70e84415bff4,0.0566572985850412
2024-01-22 19:56:02.245,0xe9fa47d610011ff38f412265dcdfff4bed4ebbb340860db5d0a725a6ee12fcc4,0.07323477785497126
2024-01-22 19:56:02.471,0x31a79ec065cfa70be9ad6231a13837ca74b375e17de72287c08aae4736828cf3,0.5432057302109913
2024-01-22 19:56:02.562,0x214c6d26c47d82c5f2b4f367f806b2407bcd9db4e7c26c9500de92d865215287,0.31591448649767173
2024-01-22 19:56:02.690,0x071814a6b93232cdcb6d4763b2e88b025ebd4e4a44a2241b013feecb41f12679,0.1701996544963924
2024-01-22 19:56:03.011,0xe403f687713443a8238b3a505ad8f6c84d08c0c2be2d4fec4361c22fcd909d50,0.35039706329746323
2024-01-22 19:56:03.104,0xa3cf80ed5a8c085b143b18fb14f42fc4e6d0a57a1336076e96ca6fdf52a2097e,0.053650732060967425
2024-01-22 19:56:03.687,0xd4160c36907bb729b5eb3f5db4e729f460b7b1eeb0c90001be86b2ea9ccd5f10,0.0566572985850412
2024-01-22 19:56:04.101,0xf22e5fa9df8c4798d1f2a589e5fa47582c89d71b377986dbb07e14ff1df02096,0.07721963526981276
2024-01-22 19:56:04.265,0xe7b2b0da4abed3b5579a508bd58759252fd0ade9dfc024e2f55ad72e7f74fcb6,0.06302368544922363
2024-01-22 19:56:04.620,0xfbd1f9ff0a22ea10a5518fcf6015cfae6e2d8cb858b9c09cee9581de8f5af41a,0.5934510575738476
2024-01-22 19:56:04.633,0x439e8d1c9d2c880fb97647e67cc7336e8af69a68350bc6432f2516fde177f130,0.10234623282419238
2024-01-22 19:56:04.773,0x729a11c26bbfd16fdc357cd2893a55883869f6eb1ae33f329a153d05e50f8cb0,0.06302368544922363
2024-01-22 19:56:05.473,0x6dc707e9060586af78bb9873b1c59c7748787fe107f3fe676380438e1308d4a9,0.06302368544922363
2024-01-22 19:56:06.066,0x3f0775bec6b93836a38818822beb19f82ec99d0432446bae7083269ca88e39e4,0.06302368544922363
2024-01-22 19:56:06.186,0x136e3897b5bf34e2a6344d5777917c9ab4a8b4408f00be92b29a696e6244d3ff,0.5407824599269193
2024-01-22 19:56:06.478,0x6305699dbb061edd76a4daa4131301e20a7e6595352a8362a1da8adb3890b806,0.3067661689106465
2024-01-22 19:56:06.798,0x5fc45fcc235bede8482e22c7334c87f32b857e8d95d4721d8f36757abd1b8414,0.30674814960669344
2024-01-22 19:56:07.418,0xf3884b82a4ea008be08096ca76b6238309165200458c0c2055c85ff8c488b3cd,0.4208591834545617
2024-01-22 19:56:07.519,0xe783f4de3b1131000d464808824862aa7611195bd7f516c4c4cd73a907346ede,0.053560266022908934
2024-01-23 09:30:02.580,0x0645c05817369faef40fd14043670aebbd05cbaec60b4942fa2f23dd3070a06c,0.9110873970785741
2024-01-23 09:30:02.705,0xe7ab6ddb665077da56d981f8e1927cec90ec23d52a8430b1b6300a417f228eb0,0.7252945839700593
2024-01-23 09:30:02.783,0x90e0dcc02d2ee98acd33efeccafccf91079b92ef8c4365f1508b41722776e417,2.642581187411341
2024-01-23 09:30:03.179,0xeb4445747a716a4825836d47fb0609f4d6b5618470a98fe28fe16546cc2bbfe1,1.52364151229948
2024-01-23 09:30:03.759,0x42ba35a8ed3dbb2aa7c34c48ffc72dce48ea91cc9a59ce5aa24e2fa1722b621f,4.4631004885228895
2024-01-23 09:30:04.205,0x5b713ea99c04221f591c8065a7e9da1653c752382878464c32e20836f47cfe14,1.3110124324976644
2024-01-23 09:30:04.363,0x558b5accf160187baa9dc72eb8dd349fdf358bf482f64ba868cbafcb4f88dbf4,2.9069863942484546
2024-01-23 09:30:05.652,0xd64b6ea9d0d576051bb5304f9750a5e9d5a17d8c512e49cbd2d20d19f37201d2,1.2888079359866575
2024-01-23 09:30:06.366,0x0456b8442ce7fbbe1a9eb9be4056bee9617e78bd8b979258e075e5501b3ccc26,8.62690256832831
2024-01-23 09:30:06.446,0x6d320347f87cb2468c29d81d931a395746bb76269a328d0c07e9d302ecafeb46,8.62690256832831
2024-01-23 09:30:08.620,0xb6bb2340d94b6829425375b88503158f92ef63e1a5aae3a884dd82b800b18385,8.625636727647292
2024-01-23 09:30:08.968,0x9fed72aee4febe93c8e0f285b25364af62bf4fe9c4cb88d05c15af961d1640a9,8.693125408567589
2024-01-23 09:30:09.035,0x8525b694b1cb43017da0cb71a10096ea13015f01fca9da0a00cc2ab5b68accdc,1.46854450199471
2024-01-23 09:30:11.066,0x823d37505df2bf02b24f310ec573d0c6f55fac962ee494fef876eaf17c306087,3.4245844204044267
2024-01-23 09:30:11.766,0x72eb92374a0ebeea9c6c25e6bb0dbc17d6d4dceccc9fd18abe13a6d155bf31cf,8.625636727647292
2024-01-23 09:30:12.539,0x61fa60ae023c86b1f926bb4893e8547cc3e377de51ac27d2c93086fc5a3f1fb4,2.5467157121372748
2024-01-23 10:38:04.960,0xdee9f09652effe268b8bc065f1dfdfe931f742706f29596c40e232375c740908,0.5941904966562592
2024-01-23 10:38:06.366,0xa6966204d51be2e776422285e6ef05ec7ed566c7003ae95b3e375a2dbb978299,0.5941904966562592
2024-01-23 10:38:07.470,0x3abf4bbad41addfc95e907c60f7fb5b26466b0b49d08d59bc1cb0708653f1f3b,0.5969172553298344
2024-01-23 10:38:08.152,0xcb94045a142e9deb9e891665579971fb5abe3dd79db45e2a8e92887e87691407,0.5941904966562592
2024-01-23 11:26:19.915,0x2ef538ad1d4d7d9624fc2e5b22877187db3d531aa9ec9343449d709647037aea,0.07954644035440435
2024-01-23 12:17:42.383,0xc193450108ae351348b030a2927578dba1871d9e5ff5e18231c4df17d5e6fcbf,0.06436346754834543
2024-01-23 13:25:56.218,0x3805c5976f3ed4154dd7c62413ea89bf22128b4b2ffa248e2242e969d30732de,0.06040312942271258
2024-01-23 14:15:29.236,0xd26cebde83d428f79ffcf4155d42fd13eb857bb72543e0c598c9b7cc429c5935,0.5343397864748096
2024-01-23 14:15:29.377,0x73bb66afbaefe6901fa66a4776785dcdebfd15bbeea7ea2cbcddee225d0d011e,0.5343397864748096
2024-01-23 14:15:30.585,0x24ffde5c8282d0bd2757cc06ba72eca7d92a120df83d530685d714a12a1eb2e8,0.2039443080179726
2024-01-23 14:15:30.676,0xe016207ac75e3bef7f9b79d03d680378f234fdb0ed8bb23238fbce47c1ec5a85,0.11458145915295304
2024-01-23 14:15:30.697,0x10183ae368674e244a248cb5d3e99f29669596ae193c438823b03b8cd6fc1cc6,0.41314320472304494
2024-01-23 14:15:30.723,0x10d73973994466c95543e6ed2cbb9cd964e263c7bfb32f64dc0b2ae653b18d28,0.2015191837989853
2024-01-23 14:15:30.771,0x0f16db1d672f2993ea3dc633deab8ff66bdfb7b358e08291e4428ff7d356223b,0.5343397864748096
2024-01-23 14:15:32.389,0xd94ac6b1ed68d8941ab29b15f747f48f15996ec8c638b1d73a8b49d9ba4ca0d7,0.5343397864748096
2024-01-23 14:15:33.183,0x8da3a59a15b0f838a4a103db8fc9d315886860ca975151f9d75d95dc0488c531,0.5375480575538104
2024-01-23 14:15:33.280,0x22c5f5734ae3eb1fd6088bc93337a86827c8695ca36b0ef3cc630201ee9728f5,0.05387099597900656
2024-01-23 14:15:33.937,0xfaf4a54fa6657c55a372267a81c8f412a2dad6e907728bc2b4030e0ceed1bece,0.5343397864748096
2024-01-23 14:15:44.863,0xe79c87553990bd57c8695689483bedc5215c64d911398ff8ba2155346b6b7616,0.05000811432780418
2024-01-23 14:38:03.767,0x94d6d4f5ebe095cdb7dbcde8260dc642289388cc29ba60781b438a50b9decc67,1.4426209487957864
2024-01-25 16:18:19.474,0x1754f5d293e07898f5f4eb2b459e3ab51cc677ebade8abc78fdb6bb7ba1e689d,59.35787048623174
2024-01-26 00:46:57.460,0x7e4ea186061a1d4e23f6dd4caaad67f432dcbe88f555a97be6796905c5eeb7ae,0.07358923220031585
2024-01-26 00:51:27.639,0xc500e81457dbda12d2b33420be0bb6b9fdb4075ad4c1061395dbf8c9af9b1bf2,0.0606318284127839
2024-01-26 02:44:22.533,0xad132ab67c9ee61fa0531249e20bc4b7887bf4f4632692d0d74dfa7664b9a0d2,0.06915808136433907
2024-01-26 07:29:51.823,0xb98e5f2cfa57e422ac99c4e22e29a47c17d639fbb7de649daadcce36af55f222,0.47288378267075004
2024-01-26 07:29:55.920,0x48656a655f378330cc2f905813684f30c38a25dfadc02128c767012638ef5540,0.4793826986469321
2024-01-26 07:29:57.350,0xfdc7b509f39edde20e66d731e8b698e3223402f5f147dbba63db058ea22c61ff,0.4793826986469321
2024-01-26 07:29:57.717,0x29a4cc1461d400b09150ff1513d5f70d8829ca5c7a919c8c121f3377aac81081,0.48250252045208397
2024-01-26 07:29:59.224,0xa1230d35c4564e72f5fe235f2dcaa0c042ce7d301a7b7192758734756f0f88b1,0.4793826986469321
2024-01-26 07:39:42.863,0xa5c3a3d81426ea6e6f24eae8a8a0bbb9d812769d15de7f1fb665780fa604e5f8,0.05269021095373263
2024-01-26 14:25:54.616,0x0bf6f06b0d5cb36402ba1d983f661df904713d33ad56d7feca0653a9e97229a6,0.10553208663962409
2024-01-26 14:25:54.662,0xb7b1ca23827dd062befd7d8071e6040c1171309ddd921d6816763b67d33c3f10,0.10553208663962409
2024-01-26 14:25:56.268,0xba7883689aaf54e1b5776437e1ef97007e29a2c4199dec55b95eb251e29378a9,0.10944817130636654
2024-01-26 14:25:57.112,0x232afdd89503c8d8acf163971b6329012722f08ca3b0b91a65d85cd86582ae78,0.10553208663962409
2024-01-26 21:48:02.546,0x2f19ebe6473ff4de43edcf0ae6a49ce193d86ce21aee86096dbb9aa725fa4ed4,7.84247328282623
2024-01-27 14:11:25.307,0x975f0b8ede4ebb004a5893f09f10e93a9e33d855fed54fe33a6bedff13d245e7,0.5466852632309066
2024-01-27 14:11:25.978,0x650fdd5e200b4893847af790a5210cffd58d5322614212df25e584897e17427a,0.2582372645034053
2024-01-27 14:11:27.002,0xd8715c043e45a4dc85efc745d6f7a83d1da1c24bd6d2994449a7c2735a392ba9,0.40585031478926686
2024-01-27 14:11:27.330,0xaa086160a2972a30374dcf6ed5078bea83416dd9a2c1881863423f4796bef4e6,0.40585031478926686
2024-01-27 14:11:32.435,0x3ef1be85b905f7f1bf80c212bb25eae5e07c9793460f5026a252c0568048b41a,0.4067817466849666
2024-01-27 14:11:32.465,0x68c8d79584435023d55691c91cda7ff23c2c33152d4a6ceaa1ea75437701ca7a,0.4067817466849666
2024-01-27 14:11:33.369,0x0b53f7a8959187d1238ff8f103291b412a35bb3a08a27169b7094f03ce64c059,0.39212971001710706
2024-01-27 17:45:40.239,0x2040f674a8ec5dd06b607f2d1ff2947e722d21a18a29ec70a5e6bab95214685e,0.12019695070327867
2024-01-28 00:42:04.416,0xfe276ea8980fd3c9c04d5fbd9ef9d5352f7ee32bb0235e8c862f8b9a8ae33a92,0.0730539799896392
2024-01-29 11:29:42.337,0x39d6bf257fae32602e116e642aecd03ae34481e1db81521012992d364eb676b9,0.15590425765137791
2024-01-29 11:29:42.369,0x231d5029e2ca78f3cfbfc27ad43812431246899e54d74dac353533ac094e05c8,0.726394862578463
2024-01-29 11:42:17.971,0x7976a760751d6566ae90351fb388690368f923de455ad1a1335a66d069918c3c,0.14062906972421518
2024-01-29 11:49:41.056,0x6bb3d5c2d7ef44144d07079cac864769985dbec1536f278a2a0fe3dbc1c1e0f5,0.12153033385586687
2024-01-29 11:49:44.519,0x58759ef5e8e70e4d19af6013a14900d335cf0c1875a21ba2725c8b4928499a51,0.14940799703477955
2024-01-30 00:35:28.003,0x4e9b57167474548128716c903791ed3d705be2b1d70fe83d406818227c0a4d6a,0.34788864076829673
2024-01-30 00:35:31.746,0x85811f95ca786b739c6b3776f8d7058ae846392f58f75b9a34fbca822a80267b,0.34523103396553956
2024-01-30 00:35:33.225,0xf1f2d655663edf2535d21648aa51067291e50bf0ce4ad851a42f8bcea7851e80,0.1665339835723008
2024-01-30 10:14:38.468,0x1b4b38a347972056fea6d2cdae3ae9530e5dcb656f0f2f09f4770f3546c509f2,0.7659091083251196
2024-01-30 10:14:38.587,0x4011a1cba330e0ead586282e583c826baa32a8dca21c4eaea5dbbdb4ab47ebae,0.9873544362930671
2024-01-30 10:14:39.515,0xdcd48809cc787c7bb213c82d3443e5b4ab7cc1b4edb91607964698a346f0e274,0.30602642107685296
2024-01-30 10:14:39.604,0x9fd0a74375f759278f9f8f045f4bab7d12648fba48153de01c0b00ae3e02e4ae,2.1186356850544463
2024-01-30 10:14:40.275,0x400177840bd50a4e22caac21b171a479609e5c3a287a82a2bb8cf39e3e52c3e8,1.773373143584418
2024-01-30 10:14:42.864,0x2c3ffaaa05c0148eb8b24a6a191413c4cb968f3e6af0cb4d794ee3a63f6e39eb,1.86073575644294
2024-01-30 10:14:42.917,0x73fc35c61b2d8097e0131492fdd0d7678911bef29921b225f03e8e16b2836a55,2.778038892484709
2024-01-30 10:14:44.760,0xe41efd981cc7148f798051e25d9e98ce5c173f50bc94b5505b8df923ce676c76,1.473761939844281
2024-01-30 10:14:45.114,0x3b426552cb9298ae24938e9741b3b565869d1a45dca74a3039152c8c825486aa,2.719199930156954
2024-01-30 10:14:46.167,0x50c13953faf344d871b72d0df77340e4dca21ffe69f76f27e8f00da4e6f38a04,0.6247232987169676
2024-01-30 10:14:47.484,0x69869f62669c0fdfec15bc92b562c47fe755bfe16295fac173ae15145a38bdc5,2.7707677007035665
2024-01-30 10:14:49.089,0xc37adb8f4a1b93168ce7fd5eadb9656ddb47e458b22587ccf01c91b57c93dbb5,1.3349222812583286
2024-01-30 10:14:49.653,0x27f7d21c0a5fcde4503abff27ca3ecbcb6e7bb41283045003424dec7c3cf6a62,1.3349222812583286
2024-01-31 22:41:29.877,0x4d923d68ecca3b09ba7677a30817587075a6a0b13f4b2f4b4bd0324fec1691ff,0.053240852299513024
2024-01-31 22:41:31.789,0xfaaeeff5e8b123a243c73b73123e01b3051c5877e216dbb61045ba25e9a0efd1,0.05906864084197694
2024-02-03 00:58:37.384,0xc706c48c303c888235cf43e7970f750c3a132ffa78ad5c33e490725b4dc3a00c,0.07348362374174791
2024-02-03 02:09:41.863,0xc7dea14d6d4d759a36205443d82ec090840282d839047133d2f534bd024d04d0,0.05919672620162701
2024-02-05 08:58:55.946,0x7db891e4682e17829b296bc2572d13cac78558afb8f54dde1a231ab5e861ea7a,0.05062981832143474
2024-02-06 01:23:30.242,0x8e9e1bfad8d3d2b80442e2281158063be582aec884555ccaab062680eb4cf30f,0.06740217362508803
2024-02-06 02:02:54.542,0xc3e7cc199c472f8270cd37ba58a397b8486a812e4e0771b3182a021a52689bb7,0.09630975327081363
2024-02-06 02:02:55.853,0x0da74d35d10b92ef5f0fa9b046b2e8046714bace59747de74cb8f21f7982edea,0.09728371720519344
2024-02-06 17:17:16.372,0x8a9fc6a3510d65c7c517e5a59c23804ed02173acc7f04ceca1ea51b5e8ac2917,0.19689418993595229
2024-02-06 17:17:16.898,0x07bea375f7724c20dabda33d269d0b9d852d5f5772d4725a305ff71e8efc8203,0.19689418993595229
2024-02-06 17:17:17.501,0xcb847f785f88d57ea2bf4daea0883542fa885b0380859acda3e6f48400b2871b,0.19689418993595229
2024-02-06 17:17:19.553,0x414beb9fef2e03dc802ac9409dd7ec09c6619b02d92ab2441c2368a6db4a1df1,0.18104794377080335
2024-02-06 17:17:19.748,0x90151f3d7f6ab38c44ac97de5400d9a809715f4d1aa8155f6f7f6b59589bbbab,0.20024556978614108
2024-02-07 04:16:13.546,0xc0d4f422f88c6d79624d2c50d631d546a9452b74cf27aea127a722a1d30d7ce9,0.08220220260537839
2024-02-07 04:16:15.294,0x445734e1ba2495eab99aa9d84748d48f55794cc46c2bbcd163e36368e3d9df4d,0.08215501287417289
2024-02-07 14:23:07.172,0xdf472a3f4eef131cab5d3400514b0d600b42213466c72e0cce940e4d301950b6,0.05799084598027708
2024-02-07 20:46:56.270,0x4280a5ce44c659c56294db2bb026a29c5141ceeb2b880636dd64358d0a34701a,0.08558965079873518
2024-02-09 09:33:08.186,0x52f142c2612fd71cefe69bc0af4211f6081486d39d25ad8dec3bf0ad65e5497d,0.1150469561274994
2024-02-09 17:16:51.740,0x013123823e934172aa632a036af40ae33f42d639736cc78b7cd50499030a104b,0.12137279986525988
2024-02-09 17:16:51.761,0x225e90122cac6ffa46482b92bd973ec045363655257179b92aedef1bdd416ad5,0.15603915202855598
2024-02-10 06:46:55.172,0x02ac304ec5f53bd1634189bd28720ee80d86d9133b282cfb2a46e897ff5ebd39,0.15465813932108788
2024-02-10 15:20:31.523,0x2f0ad1bda1354c7cecd2048f67d46f6f0af5a0735b97e327a946dc13ff5dc6c4,0.06057580084505773
2024-02-15 16:34:14.166,0x3179262e4ac8848c7cb141a3649796bd6b0c503f2eaa83173043f23682dc9d4a,0.026622883221803405
2024-02-16 07:56:32.130,0xeca6eceb45e65a1060e84b8b4cd3996d17ab1b33caaf6835ecbfc5bccbf4f2c1,0.02166516800727306
2024-02-16 08:30:28.461,0xaf625a5cc3f2ddc6d76a34e65cf4dd1af2d2163f95c73cc6a771802bba59aeed,0.1299286885555816
2024-02-16 08:30:31.305,0x1800db0b5669519a605d20ebf5bdd22009207182c5e38edc9b6874b218810d54,0.13282434294002998
2024-02-16 08:30:31.551,0xb55908955481868e1fda9e289073917c1a54d006f9fa2dbc5a2399c00fa16d24,0.06028625637045087
2024-02-16 15:13:50.481,0xe2d625a5e06f39cc1babc8362ab82f30d6281ad473e21cff8ef4990e603e9510,0.16881470295073642
2024-02-16 15:13:50.558,0x769712a3f49652ab4d0c80f7d7a3711b34baac9b68d03c4edc57933d8e01135d,0.19189383778264862
2024-02-16 15:13:50.937,0x150d0ff74babfebd9ae1b92f192a71b48c661e2c75495700861df60953b688af,0.15816255695009557
2024-02-16 15:13:51.061,0x34c22445479134b28c990a3ace07988465d3086b753acc17c7c55ed41ffcc67a,0.18064972156266154
